ApplicationDate,Description,Documents,Documents_OLD,FinalPermitIssuanceDate,PermitStatus,Published,created_by,id,id_qaqc,modified_by,nsr_per_id,xata,ResearchNotes,DateLastChecked,DeadlinetoBeginConstruction,DraftPermitIssuanceDate,LastDaytoComment,Facility-widePTECO,Facility-widePTECO2e,Facility-widePTEHAPs,Facility-widePTENOx,Facility-widePTEPM25,Facility-widePTESO2,Facility-widePTEVOCs
,Initial EPA Region 6 GHG permit authorizing the addition of new cracking furnaces at Equistar's Olefins Production units (Unit I and Unit II) at Channelview North.,"[{'id': '0m1purtdph1rtd85msl9jepqa0', 'name': '2013.07.19 Equistar Channelview Chemical Complex Ethylene Cracker Olefins 1 and 2 PSD-TX-1272-GHG Final Permit.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 382820, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/lk1o2dpl915s7f424aoci5ddj0'}]","{'name': None, 'file_name': '2013.07.19 Equistar Channelview Chemical Complex Ethylene Cracker Olefins 1 and 2 PSD-TX-1272-GHG Final Permit.pdf', 'url': 'https://api.oilandgaswatch.org/d/8d/c6/8dc60b1d6f594581bd96d2be68c88b47.1635189509.pdf'}",2013-07-19T00:00:00Z,Final Issued,True,EIP Test Account,1916,1916,Alexandra Shaykevich,GHGPSDTX17 (PSD-TX-1272-GHG),"{'createdAt': '2021-05-20T19:18:48.607Z', 'updatedAt': '2024-04-08T17:50:30.999359Z', 'version': 8}"," 1768 and 2933 (issued 11/14/2012 amended 1/5/2015 and 8/10/2020), PSDTX1272 andPSDTX1270 (issued 11/14/2012), PSD-TX-1272-GHG (GHGPSDTX17) (issued 7/19/2013) -- https://www15.tceq.texas.gov/crpub/index.cfm?fuseaction=iwr.viewAddnDetail&addn_id=758252542015007&rn=RN100542281&return=regent&re_id=934514082001296 -- ",,,,,,,,,,,
2011-09-29T00:00:00Z,"An amendment to Permit No. 2933 and issuance of Permit No. PSDTX1270 and Nonattainment Permit No. N140, authorizing construction of an additional cracking furnace at the Olefins II Production Unit.","[{'id': '7tkroj807d7ov615l8h1hcs55o', 'name': '2012.08.24 Equistar Channelview Chemical Complex Ethylene Cracker Olefins 2 PSDTX1270 Draft Permit.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 687808, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/fg9106416h1h186tk47gcnvu84'}]","{'name': None, 'file_name': '2012.08.24 Equistar Channelview Chemical Complex Ethylene Cracker Olefins 2 PSDTX1270 Draft Permit.pdf', 'url': 'https://api.oilandgaswatch.org/d/4e/52/4e5280351aec479f8ffd57c338a746a2.1635191535.pdf'}",2012-11-14T00:00:00Z,Final Issued,True,EIP Test Account,1917,1917,Alexandra Shaykevich,"2933, PSDTX1270, and N140","{'createdAt': '2021-05-20T19:18:48.607Z', 'updatedAt': '2024-04-08T17:50:31.124526Z', 'version': 8}","1768 (PSDTX1272, Unit I); 2933 (PSDTX1270, Unit II) (issued 11/14/2012 amended 1/5/2015 and 8/10/2020) -- 2933
https://www15.tceq.texas.gov/crpub/index.cfm?fuseaction=iwr.pgmdetail&addn_id=898728052002157&re_id=934514082001296&program_code=AIRNSR&lgcy_sys_cd=NSR&program=AIR%20NEW%20SOURCE%20PERMITS&IdType=PERMIT

PSDTX1270 (TCEQ Permit No. 2933, Unit II)
https://www15.tceq.texas.gov/crpub/index.cfm?fuseaction=iwr.pgmdetail&addn_id=168503962011278&re_id=934514082001296&program_code=AIRNSR&lgcy_sys_cd=NSR&program=AIR%20NEW%20SOURCE%20PERMITS&IdType=EPA%20PERMIT -- ",,,2012-08-24T00:00:00Z,,,,,,,,
2015-12-28T00:00:00Z,"These permits, issued to Equistar Chemical, authorized initial construction of the PO/TBA Units at the Channelview Complex.","[{'id': 'tcl50m24bh2kt3gf9nbo4m75lc', 'name': '2017.06.29_Equistar Channelview Chem Cmplx - PO TBA Units_3130A,PSDTX1484, GHGPSDTX150 Technical Review.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 152870, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/c64qukl2kh1vf7d823mt17fag8'}, {'id': 'a72d5e0ksl4uh35fa938a5tjrk', 'name': '2017.06.29_Equistar Channelview Chem Cmplx - PO TBA Units_Final Permits 3130A, PSDTX1484, GHGPSDTX150.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 77401, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/9na731k41d2ubfql09i3j21td0'}]","{'name': None, 'file_name': '2017.06.29_Equistar Channelview Chem Cmplx - PO TBA Units_Final Permits 3130A, PSDTX1484, GHGPSDTX150.pdf', 'url': 'https://api.oilandgaswatch.org/d/7d/7a/7d7aa4f71f9a4fa4882bedc53130cbb1.1639071203.pdf'}, {'name': None, 'file_name': '2017.06.29_Equistar Channelview Chem Cmplx - PO TBA Units_3130A,PSDTX1484, GHGPSDTX150 Technical Review.pdf', 'url': 'https://api.oilandgaswatch.org/d/2e/00/2e00aedbfd2e4e9d9fc59e0b067800bf.1639072770.pdf'}",2017-06-29T00:00:00Z,Final Issued,True,EIP Test Account,1921,1921,Alexandra Shaykevich,"3130A, PSDTX1484, and GHGPSDTX150","{'createdAt': '2021-05-20T19:18:48.607Z', 'updatedAt': '2024-04-08T17:50:31.264243Z', 'version': 9}","GHGPSDTX150 and PSDTX1484 (issued 6/29/2017)

Issued to Equistar Chemical (RN100542281)

https://www15.tceq.texas.gov/crpub/index.cfm?fuseaction=iwr.pgmdetail&addn_id=878539922015363&re_id=934514082001296&program_code=AIRNSR&lgcy_sys_cd=NSR&program=AIR%20NEW%20SOURCE%20PERMITS&IdType=EPA%20PERMIT

https://www15.tceq.texas.gov/crpub/index.cfm?fuseaction=iwr.pgmdetail&addn_id=833532132015363&re_id=934514082001296&program_code=AIRNSR&lgcy_sys_cd=NSR&program=AIR%20NEW%20SOURCE%20PERMITS&IdType=EPA%20PERMIT

https://www15.tceq.texas.gov/crpub/index.cfm?fuseaction=iwr.pgmdetail&addn_id=903728062002157&re_id=934514082001296&program_code=AIRNSR&lgcy_sys_cd=NSR&program=AIR%20NEW%20SOURCE%20PERMITS&IdType=PERMIT",,,,,,,,,,,
2018-06-04T00:00:00Z,"These permits authorized construction of a new Polypropylene (PP) Unit at the Channelview Complex. They were voided on June 7, 2023.","[{'id': 'mdciaookpd73l10uf51gt8b17s', 'name': '2018.06.04 Equistar Channelview Chemical Complex PP Unit GHGPSDTX183 Permit Application.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 82156783, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/0ntmm47ln509v3fap96lsi5lnk'}, {'id': '6vc9r974v56i59ct3t86cm84lc', 'name': '2019.09.09_Equistar - Channelview Chem PHD PP Units_Final Permits 152184, PSDTX1542, GHGPSDTX183, N266.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 68677, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/ngvvan256l20bdbfq7o59hresk'}, {'id': '7ks2ab1lm13o11ut1u81gle3q8', 'name': '2023.06.07_Cancellation of Air Quality Permit Nos. 152181 & 152184.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 225813, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/me0c9vjn354vd9bqveasbeium0'}, {'id': '2899dvvk3d78j938ourvfgefu4', 'name': '2023.06.07_Cancellation of Air Quality Permit Nos. GHGPSDTX182, GHGPSDTX183, N264, N266, PSDTX1540, PSDTX1542.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 231081, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/cd3drcll6p7cp5csp5vmnd4iek'}]","{'name': None, 'file_name': '2018.06.04 Equistar Channelview Chemical Complex PP Unit GHGPSDTX183 Permit Application.pdf', 'url': 'https://api.oilandgaswatch.org/d/55/af/55af9d9bf9e347cda44238c41583ba0b.1636052233.pdf'}, {'name': None, 'file_name': '2019.09.09_Equistar - Channelview Chem PHD PP Units_Final Permits 152184, PSDTX1542, GHGPSDTX183, N266.pdf', 'url': 'https://api.oilandgaswatch.org/d/a1/c5/a1c58573418b48fdb55e02607a9f29b1.1641839370.pdf'}, {'name': None, 'file_name': '2023.06.07_Cancellation of Air Quality Permit Nos. 152181 & 152184.pdf', 'url': 'https://api.oilandgaswatch.org/d/fa/16/fa16b42b2a8940ada5bbb16ace7ffbff.1694100981.pdf'}, {'name': None, 'file_name': '2023.06.07_Cancellation of Air Quality Permit Nos. GHGPSDTX182, GHGPSDTX183, N264, N266, PSDTX1540, PSDTX1542.pdf', 'url': 'https://api.oilandgaswatch.org/d/83/2e/832e2503bc8143a1839d29fbd04cc2dc.1694100981.pdf'}",2019-09-09T00:00:00Z,Void,True,EIP Test Account,1922,1922,Alexandra Shaykevich,"152184, PSDTX1542, GHGPSDTX183, N266","{'createdAt': '2021-05-20T19:18:48.607Z', 'updatedAt': '2024-04-08T17:50:31.371027Z', 'version': 11}","PP Unit (Project No. 286467): GHGPSDTX183 and PSDTX1542, 152184, and N266 (issued 9/9/2019)

https://www2.tceq.texas.gov/airperm/index.cfm?fuseaction=airpermits.project_report&proj_id=286467&addn_num_txt=PSDTX1542

https://www15.tceq.texas.gov/crpub/index.cfm?fuseaction=iwr.pgmdetail&addn_id=773492442018156&re_id=934514082001296&program_code=AIRNSR&lgcy_sys_cd=NSR&program=AIR%20NEW%20SOURCE%20PERMITS&IdType=PERMIT

https://www15.tceq.texas.gov/crpub/index.cfm?fuseaction=iwr.pgmdetail&addn_id=843506382018156&re_id=934514082001296&program_code=AIRNSR&lgcy_sys_cd=NSR&program=AIR%20NEW%20SOURCE%20PERMITS&IdType=EPA%20PERMIT

https://www15.tceq.texas.gov/crpub/index.cfm?fuseaction=iwr.pgmdetail&addn_id=376503902018156&re_id=934514082001296&program_code=AIRNSR&lgcy_sys_cd=NSR&program=AIR%20NEW%20SOURCE%20PERMITS&IdType=EPA%20PERMIT

PDH unit cancelled/will not be constructed. See status sources link (ICIS). Emissions taken from final issued permits 152181/84, proposed allowable for the PP unit *only*. No permit updates as of 5/7/21. The action concerns the authorization for the PDH unit is under TCEQ Project No. 286455 with assigned Permit Nos. 152181, PSDTX1540, GHGPSDTX182, and N264. The action concerns the authorization for the PP unit is under TCEQ Project No. 286467 with assigned Permit Nos. 152184, PSDTX1542, GHGPSDTX183 and N266. Construction of the PDH unit and the PP unit are evaluated as a single project for purposes of evaluating major NSR.",2023-09-07T00:00:00Z,,,,,,,,,,
2018-06-04T00:00:00Z,"These permits authorized construction of a new PDH Unit at the Channelview Complex. They were voided on June 7, 2023.","[{'id': 'cm8um1c42d2sr05oa1bnmjfovg', 'name': '2019.09.09_Equistar - Channelview Chem PHD PP Units_Final Permits 152181, PSDTX1540, GHGPSDTX182, N264.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 68677, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/lh0k6tslad3b10pednjv3lf074'}, {'id': 'fi7j3mk9a14affs9anp1b3s8o4', 'name': '2019.7.22_ Equistar Channelview Chemical Complex GHGPSDTX182 GHGPSDTX183 NAPD.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 1234068, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/e58tgvbk0575te6impfrnaefrc'}, {'id': 'vge4bgugi557j63psj64biptjo', 'name': '2023.06.07_Cancellation of Air Quality Permit Nos. 152181 & 152184.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 225813, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/gekerhg82942d5rgpe21splep4'}, {'id': 'kulmvku6k907p46a05ifda5hvk', 'name': '2023.06.07_Cancellation of Air Quality Permit Nos. GHGPSDTX182, GHGPSDTX183, N264, N266, PSDTX1540, PSDTX1542.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 231081, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/mjao20pft55vb4o7f94bft9qak'}]","{'name': None, 'file_name': '2019.7.22_ Equistar Channelview Chemical Complex GHGPSDTX182 GHGPSDTX183 NAPD.pdf', 'url': 'https://api.oilandgaswatch.org/d/df/34/df343c82f8ee44b5854984b624120b2e.1636051929.pdf'}, {'name': None, 'file_name': '2019.09.09_Equistar - Channelview Chem PHD PP Units_Final Permits 152181, PSDTX1540, GHGPSDTX182, N264.pdf', 'url': 'https://api.oilandgaswatch.org/d/5d/1f/5d1fcec3f3d5466b98cdd6dc5801e87e.1641839232.pdf'}, {'name': None, 'file_name': '2023.06.07_Cancellation of Air Quality Permit Nos. GHGPSDTX182, GHGPSDTX183, N264, N266, PSDTX1540, PSDTX1542.pdf', 'url': 'https://api.oilandgaswatch.org/d/36/f1/36f16302f80c4baf87469fcf348d7232.1694100961.pdf'}, {'name': None, 'file_name': '2023.06.07_Cancellation of Air Quality Permit Nos. 152181 & 152184.pdf', 'url': 'https://api.oilandgaswatch.org/d/2c/10/2c1064ca252c4c73b08bb56df2fadedb.1694100961.pdf'}",2019-09-09T00:00:00Z,Void,True,EIP Test Account,1923,1923,Alexandra Shaykevich,"152181, PSDTX1540, GHGPSDTX182, N264","{'createdAt': '2021-05-20T19:18:48.607Z', 'updatedAt': '2024-04-08T17:50:31.493169Z', 'version': 11}","GHGPSDTX182, PSDTX1540, N264, and 152181 (issued 9/9/2019)

https://www2.tceq.texas.gov/airperm/index.cfm?fuseaction=airpermits.project_report&proj_id=286455&addn_num_txt=152181

https://www15.tceq.texas.gov/crpub/index.cfm?fuseaction=iwr.pgmdetail&addn_id=316408902018156&re_id=934514082001296&program_code=AIRNSR&lgcy_sys_cd=NSR&program=AIR%20NEW%20SOURCE%20PERMITS&IdType=PERMIT

https://www15.tceq.texas.gov/crpub/index.cfm?fuseaction=iwr.pgmdetail&addn_id=137418172018156&re_id=934514082001296&program_code=AIRNSR&lgcy_sys_cd=NSR&program=AIR%20NEW%20SOURCE%20PERMITS&IdType=EPA%20PERMIT

https://www15.tceq.texas.gov/crpub/index.cfm?fuseaction=iwr.pgmdetail&addn_id=512421672018156&re_id=934514082001296&program_code=AIRNSR&lgcy_sys_cd=NSR&program=AIR%20NEW%20SOURCE%20PERMITS&IdType=EPA%20PERMIT

PDH unit cancelled/will not be constructed. See status sources link (ICIS). Emissions taken from final issued permits 152181/84, proposed allowable for the PP unit *only*. No permit updates as of 5/7/21. The action concerns the authorization for the PDH unit is under TCEQ Project No. 286455 with assigned Permit Nos. 152181, PSDTX1540, GHGPSDTX182, and N264. The action concerns the authorization for the PP unit is under TCEQ Project No. 286467 with assigned Permit Nos. 152184, PSDTX1542, GHGPSDTX183 and N266. Construction of the PDH unit and the PP unit are evaluated as a single project for purposes of evaluating major NSR.",2023-09-07T00:00:00Z,,,,,,,,,,
2011-09-22T00:00:00Z,"These permits authorize a cracking furnace expansion at Equistar's plant in La Porte, TX.","[{'id': 'qon5e0udfp2o355s1omrt2kf08', 'name': '2013.03.14 Equistar La Porte PSD-TX-752-GHG Final Permit.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 1316607, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/9ouod7n8k57436oti0j7a4o4eo'}, {'id': 'g14ab9ji1h2btfjcasfst45i5s', 'name': '2013.1.23_ Equistar Chemical LaPorte Complex_18978_Tech Review.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 106798, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/olhg04dh394ej1tfp8tnveuoa0'}]","{'name': None, 'file_name': '2013.03.14 Equistar La Porte PSD-TX-752-GHG Final Permit.pdf', 'url': 'https://api.oilandgaswatch.org/d/f4/f1/f4f10ebd5fa741bdac4e5fdc0cd16798.1686336821.pdf'}, {'name': None, 'file_name': '2013.1.23_ Equistar Chemical LaPorte Complex_18978_Tech Review.pdf', 'url': 'https://api.oilandgaswatch.org/d/c7/06/c706ffec29284c38a058e6091c975aac.1686336819.pdf'}",2013-01-23T00:00:00Z,Final Issued,True,EIP Test Account,1925,1925,Alexandra Shaykevich,"18978, PSDTX752M5, and GHGPSDTX12 (PSD-TX-752-GHG)","{'createdAt': '2021-05-20T19:18:48.607Z', 'updatedAt': '2024-04-08T17:50:31.634941Z', 'version': 9}",facility-wide pte = proposed allowable from 18978 technical review (4/26/2019),,,,,966.58,,,1413.72,44.41,22.76,171.39
2012-06-12T00:00:00Z,Permits authorizing initial construction of a new methanol unit at the Clear Lake Methanol Plant.,"[{'id': 'b01sjnclel6ip672asoibhglbg', 'name': '2013.07.22 Celanese Clear Lake Plant Methanol Unit PSDTX1296 Draft Permit.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 673739, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/l6bnigudm50m9dht7sjrc0o65s'}]","{'name': None, 'file_name': '2013.07.22 Celanese Clear Lake Plant Methanol Unit PSDTX1296 Draft Permit.pdf', 'url': 'https://api.oilandgaswatch.org/d/6c/66/6c66b7c16c28463aa88ddc759ae2d7dc.1660831676.pdf'}",2013-09-16T00:00:00Z,Final Issued,True,EIP Test Account,1926,1926,Alexandra Shaykevich,103626 and PSDTX1296,"{'createdAt': '2021-05-20T19:18:48.607Z', 'updatedAt': '2024-04-08T17:50:31.744001Z', 'version': 8}","https://www15.tceq.texas.gov/crpub/index.cfm?fuseaction=iwr.pgmdetail&addn_id=483423072012166&re_id=831480752001157&program_code=AIRNSR&lgcy_sys_cd=NSR&program=AIR%20NEW%20SOURCE%20PERMITS&IdType=EPA%20PERMIT

https://www15.tceq.texas.gov/crpub/index.cfm?fuseaction=iwr.pgmdetail&addn_id=176378992012166&re_id=831480752001157&program_code=AIRNSR&lgcy_sys_cd=NSR&program=AIR%20NEW%20SOURCE%20PERMITS&IdType=PERMIT",,,,,,,,,,,
2013-03-01T00:00:00Z,These permits authorized construction of the olefins plant expansion at the Equistar/Lyondell Corpus Christi Complex.,"[{'id': 'vial02noct5q7cdgk0ari98m60', 'name': '2014.1.31_Equistar Chemicals Corpus Christ_PSDTX761M3 and 4682B NAPD.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 688828, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/471f4l0db94r78td13pse3r24k'}, {'id': 'bbq94f74it0u9dla7g3nj82pk0', 'name': '2014.4.14_Equistar Chemicals Corpus Christ_Final Permit GHGPSDTX32.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 507654, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/gsi52vm0ut68b0f9m2h913vmfo'}]","{'name': None, 'file_name': '2014.4.14_Equistar Chemicals Corpus Christ_Final Permit GHGPSDTX32.pdf', 'url': 'https://api.oilandgaswatch.org/d/cd/7f/cd7fec6b1b6b4840a9e220247d07095d.1687369674.pdf'}, {'name': None, 'file_name': '2014.1.31_Equistar Chemicals Corpus Christ_PSDTX761M3 and 4682B NAPD.pdf', 'url': 'https://api.oilandgaswatch.org/d/4c/2e/4c2e4e8960e74dff8806c397231a74d3.1687369673.pdf'}",2014-04-16T00:00:00Z,Final Issued,True,EIP Test Account,1927,1927,Alexandra Shaykevich,"4682B, PSDTX761M3, and GHGPSDTX32","{'createdAt': '2021-05-20T19:18:48.607Z', 'updatedAt': '2024-04-08T17:50:31.870325Z', 'version': 9}",PSDTX761M3 (issued 4/16/2014) and GHGPSDTX32 (issued 4/14/2014) -- https://www15.tceq.texas.gov/crpub/index.cfm?fuseaction=iwr.pgmdetail&addn_id=758402992013063&re_id=45511942001135&program_code=AIRNSR&lgcy_sys_cd=NSR&program=AIR%20NEW%20SOURCE%20PERMITS&IdType=EPA%20PERMIT -- ,,,,,,,,,,,
2019-12-30T00:00:00Z,To authorize additional natural gas for flares (EPNs 10 and 11) in anticipation of the proposed amendments to the 2002 NESHAP standards.,"[{'id': '60sp1f3pg10ttavjk33a9582rk', 'name': '2021.04.20_Equistar Chemical Corpus Christi_GHGPSDTX32M1-310455 Gen App.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 1313204, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/m4pukcit611h769qash6gtj8pg'}]","{'name': None, 'file_name': '2021.04.20_Equistar Chemical Corpus Christi_GHGPSDTX32M1-310455 Gen App.pdf', 'url': 'https://api.oilandgaswatch.org/d/9e/29/9e29cd7e6e3549a59a6af16ef6ccdecc.1662581576.pdf'}",2021-04-20T00:00:00Z,Final Issued,True,EIP Test Account,1928,1928,Lottie Mitchell,GHGPSDTX32M1 and PSDTX761M4,"{'createdAt': '2021-05-20T19:18:48.607Z', 'updatedAt': '2024-04-08T17:50:32.011761Z', 'version': 8}","PSDTX761M4 and GHGPSDTX32M1 (issued 4/20/2021); TCEQ Permit No. 4682B (amended 4/20/2021; renewal pending) -- Only authorized additional supplemental BTU content in the form of plant fuel gas and did not add additional production capacity or modify the operating facility.

GHGPSDTX32M1
https://www15.tceq.texas.gov/crpub/index.cfm?fuseaction=iwr.pgmdetail&addn_id=102402122020006&re_id=45511942001135&program_code=AIRNSR&lgcy_sys_cd=NSR&program=AIR%20NEW%20SOURCE%20PERMITS&IdType=EPA%20PERMIT

PSDTX761M4
https://www15.tceq.texas.gov/crpub/index.cfm?fuseaction=iwr.pgmdetail&addn_id=515399512020006&re_id=45511942001135&program_code=AIRNSR&lgcy_sys_cd=NSR&program=AIR%20NEW%20SOURCE%20PERMITS&IdType=EPA%20PERMIT

4682B
https://www15.tceq.texas.gov/crpub/index.cfm?fuseaction=iwr.pgmdetail&addn_id=28816392002161&re_id=45511942001135&program_code=AIRNSR&lgcy_sys_cd=NSR&program=AIR%20NEW%20SOURCE%20PERMITS&IdType=PERMIT -- ",2021-09-08T00:00:00Z,,2020-01-16T00:00:00Z,2020-02-15T00:00:00Z,,,,,,,
,Permit authorizing initial construction of a new compressor station to support the Mountain Valley Pipeline and Equitrans Expansion Project.,"[{'id': '00dhvejf050s1ciff2hk68bgi8', 'name': '2017.07.29_Equitrans - Redhook Compressor_Intent to Issue Permit 30-00234A  from PA Bulletin.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 135592, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/4k965j0g6t4fv49qmgfr2gf9s0'}, {'id': '61f7f4s2ip6p332bok2gcjeh6c', 'name': '2017.10.02_Equitrans - Redhook Compressor_Final Permit 30-00234A Issuance from PA Bulletin.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 122831, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/7qlfkqmp195hd1ujtmbgrah3jk'}]","{'name': None, 'file_name': '2017.10.02_Equitrans - Redhook Compressor_Final Permit 30-00234A Issuance from PA Bulletin.pdf', 'url': 'https://api.oilandgaswatch.org/d/b5/89/b589fd93b44a4f45ace67bf2d352d561.1641489068.pdf'}, {'name': None, 'file_name': '2017.07.29_Equitrans - Redhook Compressor_Intent to Issue Permit 30-00234A  from PA Bulletin.pdf', 'url': 'https://api.oilandgaswatch.org/d/33/38/33388ad25f444603a1291fa88e2ba6fe.1641489677.pdf'}",2017-10-02T00:00:00Z,Final Issued,True,EIP Test Account,1929,1929,Griffin Bird,30-00234A,"{'createdAt': '2021-05-20T19:18:48.607Z', 'updatedAt': '2024-04-08T17:50:32.126133Z', 'version': 9}","30-00234A (issued 10/2/2017), FERC Docket No. CP16-10 -- Compressor and pipeline places into service on 7/31/2019. FOIA submitted 5/27/2020 for Minor Facility Plan Approval issued 3/30/2020 (https://www.ahs.dep.pa.gov/eFACTSWeb/searchResults_singleAuth.aspx?AuthID=1309693). PIR processed on 5/28/2020 (SW Regional Office). Two extensions to commence construction issued 3/21/2019 and 3/30/2020. Emissions are from PA Bulletin Vol. 47, Issue 30. -- See permit history in S drive - need to figure out emissions totals after mods/get PA permit - if too much trouble, then need to find/upload the PA Bulletin announcements",,,,,,,,,,,
